filename,year,cam_position,cam_num,sample_num,batch_num,label_filename,label_principal,multiple,chunk,mixed_quality,reviewed,labeled_by,labeled_by_canonical,masked_label,hot_frac,max_blob,masked_covered,masked_disagreement
2025_Conforme_1_Cam_B_1_166.jpg,2025,B,1,166,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_167.jpg,2025,B,1,167,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_168.jpg,2025,B,1,168,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_169.jpg,2025,B,1,169,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_17.jpg,2025,B,1,17,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_170.jpg,2025,B,1,170,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_171.jpg,2025,B,1,171,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_172.jpg,2025,B,1,172,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_173.jpg,2025,B,1,173,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_174.jpg,2025,B,1,174,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_175.jpg,2025,B,1,175,1,Conforme,Conforme,True,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_176.jpg,2025,B,1,176,1,Conforme,Conforme,True,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_177.jpg,2025,B,1,177,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_178.jpg,2025,B,1,178,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_179.jpg,2025,B,1,179,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_18.jpg,2025,B,1,18,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_180.jpg,2025,B,1,180,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_181.jpg,2025,B,1,181,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_182.jpg,2025,B,1,182,1,Conforme,Conforme,True,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_183.jpg,2025,B,1,183,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_184.jpg,2025,B,1,184,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_185.jpg,2025,B,1,185,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_186.jpg,2025,B,1,186,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_187.jpg,2025,B,1,187,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_188.jpg,2025,B,1,188,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_189.jpg,2025,B,1,189,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_19.jpg,2025,B,1,19,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_190.jpg,2025,B,1,190,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_191.jpg,2025,B,1,191,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_192.jpg,2025,B,1,192,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_193.jpg,2025,B,1,193,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_194.jpg,2025,B,1,194,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_195.jpg,2025,B,1,195,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_196.jpg,2025,B,1,196,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_197.jpg,2025,B,1,197,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_198.jpg,2025,B,1,198,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_199.jpg,2025,B,1,199,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_2.jpg,2025,B,1,2,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_20.jpg,2025,B,1,20,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_200.jpg,2025,B,1,200,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_201.jpg,2025,B,1,201,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_202.jpg,2025,B,1,202,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_203.jpg,2025,B,1,203,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_204.jpg,2025,B,1,204,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_205.jpg,2025,B,1,205,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_206.jpg,2025,B,1,206,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_207.jpg,2025,B,1,207,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_208.jpg,2025,B,1,208,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_209.jpg,2025,B,1,209,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_21.jpg,2025,B,1,21,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_210.jpg,2025,B,1,210,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_211.jpg,2025,B,1,211,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_212.jpg,2025,B,1,212,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_213.jpg,2025,B,1,213,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_214.jpg,2025,B,1,214,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_215.jpg,2025,B,1,215,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_216.jpg,2025,B,1,216,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_217.jpg,2025,B,1,217,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_218.jpg,2025,B,1,218,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_219.jpg,2025,B,1,219,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_22.jpg,2025,B,1,22,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_220.jpg,2025,B,1,220,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_221.jpg,2025,B,1,221,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_222.jpg,2025,B,1,222,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_223.jpg,2025,B,1,223,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_224.jpg,2025,B,1,224,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_225.jpg,2025,B,1,225,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_226.jpg,2025,B,1,226,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_227.jpg,2025,B,1,227,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_228.jpg,2025,B,1,228,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_229.jpg,2025,B,1,229,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_23.jpg,2025,B,1,23,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_230.jpg,2025,B,1,230,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_231.jpg,2025,B,1,231,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_232.jpg,2025,B,1,232,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_233.jpg,2025,B,1,233,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_234.jpg,2025,B,1,234,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_235.jpg,2025,B,1,235,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_236.jpg,2025,B,1,236,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_237.jpg,2025,B,1,237,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_238.jpg,2025,B,1,238,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_239.jpg,2025,B,1,239,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_24.jpg,2025,B,1,24,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_240.jpg,2025,B,1,240,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_241.jpg,2025,B,1,241,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_242.jpg,2025,B,1,242,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_243.jpg,2025,B,1,243,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_244.jpg,2025,B,1,244,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_245.jpg,2025,B,1,245,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_246.jpg,2025,B,1,246,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_247.jpg,2025,B,1,247,1,Conforme,Conforme,True,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_248.jpg,2025,B,1,248,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_249.jpg,2025,B,1,249,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_25.jpg,2025,B,1,25,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_250.jpg,2025,B,1,250,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_251.jpg,2025,B,1,251,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_252.jpg,2025,B,1,252,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_253.jpg,2025,B,1,253,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_254.jpg,2025,B,1,254,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_255.jpg,2025,B,1,255,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_256.jpg,2025,B,1,256,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_257.jpg,2025,B,1,257,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_258.jpg,2025,B,1,258,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_259.jpg,2025,B,1,259,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_26.jpg,2025,B,1,26,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_260.jpg,2025,B,1,260,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_261.jpg,2025,B,1,261,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_262.jpg,2025,B,1,262,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_263.jpg,2025,B,1,263,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_264.jpg,2025,B,1,264,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_265.jpg,2025,B,1,265,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_266.jpg,2025,B,1,266,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_267.jpg,2025,B,1,267,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_268.jpg,2025,B,1,268,1,Conforme,Conforme,True,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_269.jpg,2025,B,1,269,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_27.jpg,2025,B,1,27,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_270.jpg,2025,B,1,270,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_271.jpg,2025,B,1,271,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_272.jpg,2025,B,1,272,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_273.jpg,2025,B,1,273,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_274.jpg,2025,B,1,274,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_275.jpg,2025,B,1,275,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_276.jpg,2025,B,1,276,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_277.jpg,2025,B,1,277,1,Conforme,Vide,False,False,False,True,NicoG,Nico,,,,False,False
2025_Conforme_1_Cam_B_1_278.jpg,2025,B,1,278,1,Conforme,Conforme,False,False,False,True,NicoG,Nico,,,,False,False
